elapsed_time,total_updates,total_frames,loss,policy_loss,intrinsic_loss,reward,intrinsic,epsilon,arm,replay_ratio
21509.50750041008,1430,5741034,0.6693456985363859,120.75653076171875,0.3003152865821903,0.0,549.8560180664062,0.1,2,2.55226569190717
21520.042649269104,1431,5742650,0.702929782624958,120.14999389648438,0.3113539432415564,0.0,549.8560180664062,0.1,13,2.552218359658886
21533.42562007904,1432,5746244,0.29149262615518656,44.769920349121094,0.30034554178928374,0.0,554.12646484375,0.1,2,2.55238297461299
21545.013488054276,1433,5750256,0.7086479327631491,122.38053131103516,0.292415806932695,0.0,112.81446838378906,0.1,12,2.552383120622464
21555.02401280403,1433,5753956,0.7086479327631491,122.38053131103516,0.292415806932695,0.0,318.7026062011719,0.1,2,2.552383120622464
21565.081913471222,1434,5756405,0.6334714628727278,127.55790710449219,0.2993508855033724,0.0,587.5792846679688,0.1,3,2.5524919552392538
21578.132658481598,1435,5759939,0.7051737184009123,155.64779663085938,0.286238120879716,0.0,587.5792846679688,0.1,2,2.551648189465825
21588.14245390892,1435,5763568,0.7051737184009123,155.64779663085938,0.286238120879716,0.0,587.5792846679688,0.1,10,2.551648189465825
21605.18349480629,1436,5765884,0.6977644071383244,178.061279296875,0.2771834314116859,0.0,329.51177978515625,0.1,3,2.5508004035884473
21617.335830450058,1437,5770180,0.7759781084183202,187.5096893310547,0.27369662584897014,0.0,592.9691772460938,0.1,2,2.5506911208361287
21629.38597869873,1438,5774066,0.7309159617812937,192.86239624023438,0.2977190656492894,0.0,210.13575744628906,0.1,2,2.5507472249160767
21639.39661026001,1438,5778563,0.7309159617812937,192.86239624023438,0.2977190656492894,0.0,742.9580078125,0.1,11,2.5507472249160767
21656.14430999756,1439,5779063,0.7163232558295244,195.28993225097656,0.29095611500451923,0.0,742.9580078125,0.1,2,2.5503340036480813
21666.206925868988,1440,5779752,0.3533084264091089,90.23405456542969,0.27314158582885284,0.0,742.9580078125,0.1,13,2.5517605231068927
21681.92738699913,1441,5788859,0.7218649024294642,190.40029907226562,0.29003180356448865,0.0,659.0107421875,0.1,15,2.5495361097069185
21696.429968118668,1442,5792464,0.6981819669473712,184.36441040039062,0.27809191183405346,0.0,628.5051879882812,0.1,11,2.549704179505813
21706.43944787979,1442,5797899,0.6981819669473712,184.36441040039062,0.27809191183405346,0.0,213.986328125,0.1,13,2.549704179505813
21719.70236802101,1443,5799615,0.7299833056995825,186.0776824951172,0.3027756338415202,0.0,289.4654235839844,0.1,9,2.5483581036862804
21729.810915231705,1444,5803259,0.7029655625691809,191.98663330078125,0.27910541133314837,0.0,387.4613037109375,0.1,6,2.548505080206024
21752.52134847641,1445,5807201,0.7049769003810393,188.51641845703125,0.29306302760596736,0.0,301.17791748046875,0.1,1,2.548531604764735
21766.43407201767,1446,5807250,0.7283577600248239,183.6500701904297,0.3011831963631266,0.0,301.17791748046875,0.1,10,2.5502737734443377
21776.481865167618,1447,5809259,0.30769898635805504,77.5545883178711,0.29629815421867534,0.0,792.3423461914062,0.1,5,2.5520080018006808
21787.119473218918,1448,5818454,0.7354128589691875,166.265625,0.29308233168922015,0.0,813.5540771484375,0.1,3,2.548891326995669
21797.129465818405,1448,5822876,0.7354128589691875,166.265625,0.29308233168922015,0.0,616.5933227539062,0.1,11,2.548891326995669
21820.712147951126,1449,5825154,0.7499947199550763,156.20245361328125,0.3135764643557195,0.0,616.5933227539062,0.1,13,2.5477175680499187
21834.389181375504,1450,5825289,0.3446993018926208,79.68087768554688,0.3062378857539443,0.0,616.5933227539062,0.1,8,2.5494084209134775
21845.626918554306,1451,5825356,0.7209881127143762,174.06674194335938,0.3000295884994557,0.0,616.5933227539062,0.1,5,2.5511372883765295
21860.530276060104,1452,5839607,0.725414415640464,190.45437622070312,0.2690283552510664,0.0,231.0439453125,0.1,4,2.54666471883888
21870.54079937935,1452,5844874,0.725414415640464,190.45437622070312,0.2690283552510664,0.0,306.2306213378906,0.1,6,2.54666471883888
21880.582681179047,1453,5846975,0.2414579893487991,70.41328430175781,0.31242218216357287,0.0,482.1427917480469,0.1,5,2.545930237531845
21905.891862630844,1454,5848883,0.7081307979706457,184.22518920898438,0.3000051108247135,0.0,478.4079895019531,0.1,5,2.5461363668618877
21923.225929021835,1455,5848981,0.6936479928230734,187.20724487304688,0.3302245114391553,0.0,478.4079895019531,0.1,8,2.5478360845618693
21933.281972885132,1456,5851180,0.23032862686154273,62.949607849121094,0.34545205195900053,0.0,512.2449951171875,0.1,10,2.5495697368013834
21948.61536383629,1457,5864779,0.7011992282742625,174.8847198486328,0.3218539421504829,0.0,34.29485321044922,0.1,7,2.544495347526511
